Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
90540000;;;;;Debet;1593,05;;undefined - Udbetaling Danmark                 Meddelnr. 02969637323250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1842,00;;undefined - Udbetaling Danmark                 Meddelnr. 02965170123250;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1842,00;;undefined - Udbetaling Danmark                 Meddelnr. 02965170123250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1842,00;;undefined - Udbetaling Danmark                 Meddelnr. 02965158323250;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1842,00;;undefined - Udbetaling Danmark                 Meddelnr. 02965158323250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;43811,15;;undefined - Udbetaling fra Skatt               Meddelnr. 02970340623250;;;;;;;;;;;;;;;;
90540000;;;;;Debet;43811,15;;undefined - Udbetaling fra Skatt               Meddelnr. 02970340623250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;5688,00;;undefined - Udbetaling fra Skatt               Meddelnr. 02970252423250;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5688,00;;undefined - Udbetaling fra Skatt               Meddelnr. 02970252423250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;34156,00;;undefined - Udbetaling fra Skatt               Meddelnr. 02970101323250;;;;;;;;;;;;;;;;
90540000;;;;;Debet;34156,00;;undefined - Udbetaling fra Skatt               Meddelnr. 02970101323250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;48682,00;;undefined - Udbetaling fra Skatt               Meddelnr. 02966617123250;;;;;;;;;;;;;;;;
